Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode,Offerings,Market Tone,Price Comment,Comments
"PEPPERS, OTHER",MIAMI,,1 1/9 bushel cartons/crates,JALAPENO,,,11/08/2023,29.0,30.0,,,MEXICO,,exlge,,,,,,,,,N,,MODERATE.,ABOUT STEADY.,occasional higher and lower,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel crates,JALAPENO,,,11/08/2023,,,,,MEXICO,,med-lge,GREEN,,,,,,,,N,,,CUBANELLES SLIGHTLY LOWER; OTHERS ABOUT STEADY.,reusable plastic container no offerings,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,11/08/2023,26.0,30.0,28.0,28.0,GEORGIA,,exlge,GREEN,,,,,,,,N,,,CUBANELLES SLIGHTLY LOWER; OTHERS ABOUT STEADY.,occas lower,
"PEPPERS, OTHER",NEW YORK,,1/2 bushel cartons,JALAPENO,,,11/08/2023,16.0,18.0,,,NEW JERSEY,,exlge,GREEN,,,,,,,,N,,,CUBANELLES SLIGHTLY LOWER; OTHERS ABOUT STEADY.,,
"PEPPERS, OTHER",NEW YORK,,10 lb cartons,JALAPENO,,,11/08/2023,17.0,17.0,,,,,lge,,,,,,,,,L,,,CUBANELLES SLIGHTLY LOWER; OTHERS ABOUT STEADY.,,
"PEPPERS, OTHER",PHILADELPHIA,,40 lb containers,JALAPENO,,,11/08/2023,38.0,38.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,reusable plastic container,
"PEPPERS, OTHER",PHILADELPHIA,,40 lb containers,JALAPENO,,,11/08/2023,60.0,60.0,,,MEXICO,,lge,RED,,,,,,,,N,,,ABOUT STEADY.,reusable plastic container,
"PEPPERS, OTHER",SAN FRANCISCO,Organic,10 lb cartons,JALAPENO,,,11/08/2023,22.0,22.0,,,CALIFORNIA,,,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",SAN FRANCISCO,,30 lb cartons,JALAPENO,,,11/08/2023,20.0,24.0,21.0,22.0,MEXICO,,,,,,,,,,,N,,,STEADY.,occas higher,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,06/09/2023,22.0,25.0,22.0,22.5,FLORIDA,,lge,,,,,,,,,N,,,ABOUT STEADY.,occas 20.00,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,06/09/2023,38.0,40.0,,,FLORIDA,,lge,RED,,,,,,,,N,,,ABOUT STEADY.,few 43.00,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,06/09/2023,22.0,22.5,,,GEORGIA,,lge,,,,,,,,,N,,,ABOUT STEADY.,occas 20.00,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,06/09/2023,22.0,26.0,,,MEXICO,,lge,,,,,,,,,N,,,ABOUT STEADY.,occas 20.00,
"PEPPERS, OTHER",BALTIMORE,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,23.0,24.0,,,FLORIDA,,lge,,,,,,,,,N,,,"SHISHITO SLIGHTLY HIGHER, OTHERS STEADY.",,
"PEPPERS, OTHER",BALTIMORE,,40 lb containers,JALAPENO,,,06/09/2023,49.0,49.0,,,MEXICO,,exlge,RED,,,,,,,,N,,,"SHISHITO SLIGHTLY HIGHER, OTHERS STEADY.",,
"PEPPERS, OTHER",BALTIMORE,,40 lb containers,JALAPENO,,,06/09/2023,22.0,25.0,22.0,24.0,MEXICO,,exlge,GREEN,,,,,,,,N,,,"SHISHITO SLIGHTLY HIGHER, OTHERS STEADY.",,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,24.0,26.0,,,FLORIDA,,med-lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,26.0,26.0,,,GEORGIA,,med-lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1/2 bushel cartons,JALAPENO,,,06/09/2023,15.0,18.0,18.0,18.0,FLORIDA,,med-lge,,,,,,,,,N,,,STEADY.,occas higher & lower,
"PEPPERS, OTHER",CHICAGO,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,30.0,30.0,,,FLORIDA,,lge,GREEN,,,,,,,,N,,,STEADY.,,Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,06/09/2023,32.0,32.0,,,MEXICO,,exlge,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,06/09/2023,30.0,32.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,06/09/2023,30.0,30.0,,,MEXICO,,med,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,25.0,27.0,,,GEORGIA,,exlge,,,,,,,,,N,,,STEADY.,few higher,
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons/crates,JALAPENO,,,06/09/2023,25.0,27.0,,,MEXICO,,exlge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",COLUMBIA,,1/2 bushel cartons,JALAPENO,,,06/09/2023,15.0,16.5,,,,,exlge,,,,,,,,,L,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,24.0,26.0,25.0,25.0,FLORIDA,,med,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,23.5,26.5,24.5,25.5,GEORGIA,,med,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1/2 bushel cartons,JALAPENO,,,06/09/2023,14.0,15.0,,,FLORIDA,,med,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1/2 bushel cartons,JALAPENO,,,06/09/2023,14.0,15.0,,,GEORGIA,,med,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,40 lb containers,JALAPENO,,,06/09/2023,24.5,24.5,,,MEXICO,,med,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,25 lb containers,JALAPENO,RED,,06/09/2023,48.0,48.0,,,MEXICO,,med-lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,24.0,26.0,,,CALIFORNIA,DESERT DISTRICT CALIFORNIA,,,,,,,,,,N,,YELLOW CHILE & FRESNO LIGHT.,STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,18.0,20.0,,,MEXICO,,,,,,,,,,,N,,YELLOW CHILE & FRESNO LIGHT.,STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,24.0,26.0,,,MEXICO,BAJA DISTRICT,,,,,,,,,,N,,YELLOW CHILE & FRESNO LIGHT.,STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,15.0,16.0,,,MEXICO,,,,,,FR QUAL,,,,,N,,YELLOW CHILE & FRESNO LIGHT.,STEADY.,,
"PEPPERS, OTHER",MIAMI,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,34.0,36.0,,,FLORIDA,,med-lge,,,,,,,,,N,,MODERATE.,ABOUT STEADY.,occas higher and lower,
"PEPPERS, OTHER",MIAMI,,1 1/9 bushel cartons/crates,JALAPENO,,,06/09/2023,36.0,38.0,,,MEXICO,,exlge,,,,,,,,,N,,MODERATE.,ABOUT STEADY.,occas higher and lower,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,20.0,22.0,,,FLORIDA,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,occas higher,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,1.0,3.0,,,FLORIDA,,lge,GREEN,,,,POOR COND,POORAPPEAR,,,N,,,ABOUT STEADY.,some to be dumped,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,20.0,24.0,22.0,22.0,GEORGIA,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,occas higher,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons/crates,JALAPENO,,,06/09/2023,24.0,26.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,reusable plastic container,
"PEPPERS, OTHER",NEW YORK,,1/2 bushel cartons,JALAPENO,,,06/09/2023,14.0,15.0,,,GEORGIA,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",NEW YORK,,1/2 bushel cartons,JALAPENO,,,06/09/2023,22.0,23.0,,,,,lge,GREEN,,,,,,,,E,,,ABOUT STEADY.,,
"PEPPERS, OTHER",NEW YORK,,10 lb cartons,JALAPENO,,,06/09/2023,16.0,16.0,,,,,lge,,,,,,,,,L,,,ABOUT STEADY.,,
"PEPPERS, OTHER",PHILADELPHIA,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,18.0,20.0,,,FLORIDA,,med,GREEN,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",PHILADELPHIA,,1 1/9 bushel cartons,JALAPENO,,,06/09/2023,21.0,21.0,,,GEORGIA,,med-lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",PHILADELPHIA,,40 lb containers,JALAPENO,,,06/09/2023,26.0,28.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",ROTTERDAM,,2 kg cartons,JALAPENO,,,06/09/2023,9.71,9.71,,,SPAIN,,exlge,,,,,,,,,N,,,,,
"PEPPERS, OTHER",SAN FRANCISCO,Organic,10 lb cartons,JALAPENO,,,06/09/2023,24.0,25.0,,,CALIFORNIA,,,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",SAN FRANCISCO,,30 lb cartons,JALAPENO,,,06/09/2023,25.0,29.0,27.0,28.0,MEXICO,,,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",SAN FRANCISCO,,30 lb cartons,JALAPENO,,,06/09/2023,43.0,43.0,,,MEXICO,,,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,05/30/2023,40.0,40.0,,,FLORIDA,,lge,RED,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,05/30/2023,22.0,26.5,22.0,23.0,FLORIDA,,lge,,,,,,,,,N,,,ABOUT STEADY.,occas higher & lower,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,05/30/2023,22.0,26.0,,,MEXICO,,lge,,,,,,,,,N,,,ABOUT STEADY.,few 30.00-31.00,
"PEPPERS, OTHER",BALTIMORE,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,24.0,24.0,,,FLORIDA,,lge,,,,,,,,,N,,,,,
"PEPPERS, OTHER",BALTIMORE,,40 lb containers,JALAPENO,,,05/30/2023,25.0,28.0,27.0,28.0,MEXICO,,exlge,GREEN,,,,,,,,N,,,,occas 22.00,
"PEPPERS, OTHER",BALTIMORE,,40 lb containers,JALAPENO,,,05/30/2023,49.0,49.0,,,MEXICO,,exlge,RED,,,,,,,,N,,,,,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,28.0,28.0,,,FLORIDA,,med-lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,40.0,40.0,,,FLORIDA,,med-lge,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1/2 bushel cartons,JALAPENO,,,05/30/2023,15.0,18.0,18.0,18.0,FLORIDA,,med-lge,,,,,,,,,N,,,STEADY.,occas higher & lower,
"PEPPERS, OTHER",CHICAGO,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,30.0,30.0,,,FLORIDA,,lge,GREEN,,,,,,,,N,,,,,Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,05/30/2023,32.0,32.0,,,MEXICO,,exlge,GREEN,,,,,,,,N,,,,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,05/30/2023,30.0,32.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,05/30/2023,30.0,30.0,,,MEXICO,,med,GREEN,,,,,,,,N,,,,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,27.0,27.0,,,FLORIDA,,exlge,,,,,,,,,N,,,,few higher,
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons/crates,JALAPENO,,,05/30/2023,27.0,27.0,,,MEXICO,,exlge,,,,,,,,,N,,,,,
"PEPPERS, OTHER",COLUMBIA,,1/2 bushel cartons,JALAPENO,,,05/30/2023,15.0,16.5,,,,,exlge,,,,,,,,,L,,,,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,24.5,28.5,25.5,26.5,FLORIDA,,med-lge,GREEN,,,,,,,,N,,,,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,28.0,32.0,29.0,31.0,MEXICO,,lge,GREEN,,,,,,,,N,,,,occas higher,
"PEPPERS, OTHER",DETROIT,,1/2 bushel cartons,JALAPENO,,,05/30/2023,12.0,12.0,,,MEXICO,,med,GREEN,,,,,,,,N,,,,,
"PEPPERS, OTHER",DETROIT,,30 lb cartons,JALAPENO,,,05/30/2023,29.5,29.5,,,MEXICO,,lge,GREEN,,,,,,,,N,,,,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,RED,,05/30/2023,56.0,56.0,,,MEXICO,,med-lge,,,,,,,,,N,,,,,
"PEPPERS, OTHER",GUADALAJARA,,30 kg sacks,JALAPENO,,,05/30/2023,30.73,37.55,30.73,30.73,MEXICO,SINALOA,,,,,,,,,,N,,,,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,24.0,26.0,,,MEXICO,BAJA DISTRICT,,,,,,,,,,N,,YELLOW CHILE & FRESNO LIGHT.,STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,15.0,16.0,,,MEXICO,,,,,,FR QUAL,,,,,N,,YELLOW CHILE & FRESNO LIGHT.,STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,18.0,20.0,,,MEXICO,,,,,,,,,,,N,,YELLOW CHILE & FRESNO LIGHT.,STEADY.,,
"PEPPERS, OTHER",MEXICO CITY,,30 kg sacks,JALAPENO,,,05/30/2023,,,,,MEXICO,COLIMA,,,,,,,,,,N,,,,OFFERINGS INSUFFICIENT TO QUOTE.,
"PEPPERS, OTHER",MEXICO CITY,,30 kg sacks,JALAPENO,,,05/30/2023,8.54,18.78,11.95,11.95,MEXICO,GUANAJUATO,,,,,,,,,,N,,,,,
"PEPPERS, OTHER",MIAMI,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,34.0,36.0,,,FLORIDA,,med-lge,,,,,,,,,N,,MODERATE.,,occas higher and lower,
"PEPPERS, OTHER",MIAMI,,1 1/9 bushel cartons/crates,JALAPENO,,,05/30/2023,36.0,38.0,,,MEXICO,,exlge,,,,,,,,,N,,MODERATE.,,occas higher and lower,
"PEPPERS, OTHER",MONTERREY,,cartons/crates,JALAPENO,,,05/30/2023,0.68,1.02,0.85,0.85,MEXICO,SINALOA,,,,PER KG,,,,,,N,,,,,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,21.0,22.0,,,FLORIDA,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,occas higher,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,20.0,24.0,22.0,22.0,GEORGIA,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons/crates,JALAPENO,,,05/30/2023,,,,,MEXICO,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,reusable plastic container no offerings,
"PEPPERS, OTHER",NEW YORK,,1/2 bushel cartons,JALAPENO,,,05/30/2023,22.0,23.0,,,,,lge,GREEN,,,,,,,,E,,,ABOUT STEADY.,,
"PEPPERS, OTHER",NEW YORK,,10 lb cartons,JALAPENO,,,05/30/2023,18.0,18.0,,,,,lge,,,,,,,,,L,,,ABOUT STEADY.,,
"PEPPERS, OTHER",PHILADELPHIA,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,22.0,24.0,,,FLORIDA,,med,GREEN,,,,,,,,N,,,"SERRANO, MEXICO JALAPENOS LOWER, MEXICO MANZANO HIGHER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",PHILADELPHIA,,1 1/9 bushel cartons,JALAPENO,,,05/30/2023,28.0,28.0,,,GEORGIA,,lge,GREEN,,,,,,,,N,,,"SERRANO, MEXICO JALAPENOS LOWER, MEXICO MANZANO HIGHER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",PHILADELPHIA,,40 lb containers,JALAPENO,,,05/30/2023,24.0,24.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,"SERRANO, MEXICO JALAPENOS LOWER, MEXICO MANZANO HIGHER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",PHILADELPHIA,,40 lb containers,JALAPENO,,,05/30/2023,46.0,46.0,,,MEXICO,,lge,RED,,,,,,,,N,,,"SERRANO, MEXICO JALAPENOS LOWER, MEXICO MANZANO HIGHER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",SAN FRANCISCO,Organic,10 lb cartons,JALAPENO,,,05/30/2023,24.0,25.0,,,CALIFORNIA,,,,,,,,,,,N,,,,,
"PEPPERS, OTHER",SAN FRANCISCO,,30 lb cartons,JALAPENO,,,05/30/2023,45.0,45.0,,,MEXICO,,,,,,,,FINEAPPEAR,,,N,,,,,
"PEPPERS, OTHER",SAN FRANCISCO,,30 lb cartons,JALAPENO,,,05/30/2023,32.0,32.0,,,MEXICO,,,,,,,,,,,N,,,,,
"PEPPERS, OTHER","TORONTO, ONT",,10 lb cartons,JALAPENO,,,05/30/2023,17.66,17.66,,,UNITED STATES,,,,Open Field,,,,,,,N,,,,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,05/02/2023,22.0,23.0,,,FLORIDA,,lge,,,,,,,,,N,,,ABOUT STEADY.,few 26.00,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,05/02/2023,42.0,42.0,,,FLORIDA,,lge,RED,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,05/02/2023,31.0,34.5,31.0,32.0,MEXICO,,lge,,,,,,,,,N,,,ABOUT STEADY.,occas higher & lower,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,05/02/2023,,,,,MEXICO,,lge,RED,,,,,,,,N,,,ABOUT STEADY.,supplies insufficient to quote,
"PEPPERS, OTHER",BALTIMORE,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,28.0,30.0,28.0,28.0,FLORIDA,,exlge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BALTIMORE,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,26.0,26.0,,,FLORIDA,,lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BALTIMORE,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,30.0,30.0,,,MEXICO,,exlge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BALTIMORE,,40 lb containers,JALAPENO,,,05/02/2023,24.0,25.0,,,MEXICO,,exlge,GREEN,,,,,,,,N,,,STEADY.,occas higher,
"PEPPERS, OTHER",BALTIMORE,,40 lb containers,JALAPENO,,,05/02/2023,45.0,45.0,,,MEXICO,,exlge,RED,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,40.0,40.0,,,FLORIDA,,med-lge,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,32.0,34.0,,,FLORIDA,,med-lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,34.0,34.0,,,MEXICO,,med-lge,,,,,,,,,N,,,STEADY.,occas lower,
"PEPPERS, OTHER",BOSTON,,1/2 bushel cartons,JALAPENO,,,05/02/2023,18.0,22.0,18.0,20.0,FLORIDA,,med-lge,,,,,,,,,N,,,STEADY.,occas higher & lower,
"PEPPERS, OTHER",CHICAGO,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,30.0,30.0,,,FLORIDA,,lge,GREEN,,,,,,,,N,,,STEADY.,,Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,05/02/2023,32.0,32.0,,,MEXICO,,exlge,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,05/02/2023,30.0,32.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,05/02/2023,30.0,30.0,,,MEXICO,,med,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,28.0,28.0,,,FLORIDA,,exlge,,,,,,,,,N,,,1 1/9 BUCTNS FL JALAPENO MUCH LOWER; OTHERS STEADY.,few higher,
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons/crates,JALAPENO,,,05/02/2023,27.0,28.0,,,MEXICO,,exlge,,,,,,,,,N,,,1 1/9 BUCTNS FL JALAPENO MUCH LOWER; OTHERS STEADY.,,
"PEPPERS, OTHER",COLUMBIA,,1/2 bushel cartons,JALAPENO,,,05/02/2023,16.5,18.0,,,,,exlge,,,,,,,,,L,,,1 1/9 BUCTNS FL JALAPENO MUCH LOWER; OTHERS STEADY.,,
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons,JALAPENO,RED,,05/02/2023,35.0,35.0,,,FLORIDA,,exlge,,,,,,,,,N,,,1 1/9 BUCTNS FL JALAPENO MUCH LOWER; OTHERS STEADY.,few lower,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,24.5,28.5,25.5,26.5,FLORIDA,,med-lge,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,29.5,35.5,31.5,33.5,MEXICO,,lge,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1/2 bushel cartons,JALAPENO,,,05/02/2023,13.0,14.0,,,MEXICO,,med,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,30 lb cartons,JALAPENO,,,05/02/2023,29.5,29.5,,,MEXICO,,lge,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,RED,,05/02/2023,56.0,56.0,,,MEXICO,,med-lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,18.0,20.0,,,MEXICO,,,,,,FR QUAL,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,22.0,24.0,,,MEXICO,,,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,24.0,26.0,,,MEXICO,BAJA DISTRICT,,,,,,,,,,N,,,STEADY.,few 28.00,
"PEPPERS, OTHER",MIAMI,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,34.0,36.0,,,FLORIDA,,med-lge,,,,,,,,,N,,MODERATE.,ABOUT STEADY.,occas higher and lower,
"PEPPERS, OTHER",MIAMI,,1 1/9 bushel cartons/crates,JALAPENO,,,05/02/2023,36.0,38.0,,,MEXICO,,exlge,,,,,,,,,N,,MODERATE.,ABOUT STEADY.,occas higher and lower,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,24.0,26.0,,,FLORIDA,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,occas higher and lower,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,26.0,30.0,28.0,28.0,MEXICO,,exlge,GREEN,,,,,,,,N,,,ABOUT STEADY.,reusable plastic container,
"PEPPERS, OTHER",NEW YORK,,1/2 bushel cartons,JALAPENO,,,05/02/2023,14.0,16.0,,,FLORIDA,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",NEW YORK,,1/2 bushel cartons,JALAPENO,,,05/02/2023,21.0,22.0,,,,,lge,GREEN,,,,,,,,E,,,ABOUT STEADY.,,
"PEPPERS, OTHER",NEW YORK,,10 lb cartons,JALAPENO,,,05/02/2023,18.0,18.0,,,,,lge,,,,,,,,,L,,,ABOUT STEADY.,,
"PEPPERS, OTHER",PHILADELPHIA,,1 1/9 bushel cartons,JALAPENO,,,05/02/2023,32.0,33.0,,,FLORIDA,,exlge,GREEN,,,,,,,,N,,,"MEXICO MANZANO LOWER, JALAPENO HIGHER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",PHILADELPHIA,,40 lb containers,JALAPENO,,,05/02/2023,58.0,58.0,,,MEXICO,,lge,RED,,,,,,,,N,,,"MEXICO MANZANO LOWER, JALAPENO HIGHER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",PHILADELPHIA,,40 lb containers,JALAPENO,,,05/02/2023,30.0,31.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,"MEXICO MANZANO LOWER, JALAPENO HIGHER, OTHERS ABOUT STEADY.",,
