restaurantId,itemId,unitPrice,unitDeliveryPrice,array_index,restaurantNumber,addresses.0.administrativeArea,addresses.0.latitude,addresses.0.longitude,Closest_City,City Name,price_per_pound_Cilantro,price_per_pound_Jalapeno,price_per_pound_Lemons,price_per_pound_Limes,price_per_pound_Onions,price_per_pound_Avocados
2390,CMG-1025,5.2,6.75,7,2390,IL,42.139017,-87.793098,Chicago,Chicago,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,0.98297671
1082,CMG-1025,5.3,6.9,7,1082,IL,41.600804,-87.794607,Chicago,Chicago,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,0.98297671
2796,CMG-1025,5.3,6.9,7,2796,IL,41.754832,-87.740607,Chicago,Chicago,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,0.98297671
3974,CMG-1025,5.3,6.9,7,3974,IL,42.011856,-87.719853,Chicago,Chicago,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,0.98297671
87,CMG-1025,4.9,6.35,7,87,IL,42.048587,-87.681225,Chicago,Chicago,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,0.98297671
711,CMG-1025,5.3,6.9,7,711,IL,41.881865,-87.63277,Chicago,Chicago,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,0.98297671
484,CMG-1025,5.3,6.9,7,484,IL,41.891812,-87.628493,Chicago,Chicago,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,0.98297671
144,CMG-1025,5.3,6.9,7,144,IL,41.893262,-87.620664,Chicago,Chicago,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,0.98297671
1886,CMG-1025,5.4,7.0,7,1886,IL,41.568079,-87.636924,Chicago,Chicago,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,0.98297671
2512,CMG-1025,5.3,6.9,7,2512,IN,41.551197,-87.180853,Chicago,Chicago,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,0.98297671
1669,CMG-1025,5.2,6.75,7,1669,IN,41.469024,-87.030069,Chicago,Chicago,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,0.98297671
2144,CMG-1025,5.4,7.0,7,2144,LA,30.003074,-90.162486,New Orleans,New Orleans,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,0.790897704
4655,CMG-1025,5.4,7.0,7,4655,KY,36.836165,-87.473652,Nashville,Nashville,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.040272159
1268,CMG-1025,4.9,6.35,7,1268,IN,41.692037,-86.235757,Chicago,Chicago,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,0.98297671
563,CMG-1025,4.8,6.25,7,563,IN,39.166257,-86.529045,Indianapolis,Indianapolis,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,1.022049072
3832,CMG-1025,5.6,7.3,7,3832,TN,35.768814,-86.917722,Nashville,Nashville,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.040272159
1043,CMG-1025,5.3,6.9,7,1043,MI,42.911962,-85.578299,Grand Rapids,Grand Rapids,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,1.279888129
3042,CMG-1025,5.3,6.9,7,3042,MI,42.230604,-85.589623,Grand Rapids,Grand Rapids,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,1.279888129
4599,CMG-1025,5.2,6.75,7,4599,MS,30.454879,-88.904974,Mobile,Mobile,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,0.790897704
3728,CMG-1025,5.6,7.3,7,3728,TN,36.194749,-86.618089,Nashville,Nashville,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.040272159
3442,CMG-1025,5.4,7.0,7,3442,TN,35.888128,-86.382163,Nashville,Nashville,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.040272159
1796,CMG-1025,5.2,6.75,7,1796,AL,34.742178,-86.665714,Nashville,Nashville,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.040272159
4215,CMG-1025,5.3,6.9,7,4215,IN,41.07226,-85.200543,Indianapolis,Indianapolis,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,1.022049072
2691,CMG-1025,5.3,6.9,7,2691,IN,41.135604,-85.16216,Dayton,Dayton,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,0.99560043
4187,CMG-1025,5.4,7.0,7,4187,AL,33.445756,-86.825986,Montgomery,Montgomery,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.061054827
941,CMG-1025,5.3,6.9,7,941,AL,33.378965,-86.803812,Montgomery,Montgomery,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.061054827
3513,CMG-1025,5.2,6.75,7,3513,MI,42.72147,-84.42675,Grand Rapids,Grand Rapids,0.7111111111111111,1.6392966695880806,1.4199006956249312,1.1533088235294118,0.7770833333333333,1.279888129
1067,CMG-1025,5.2,6.75,7,1067,OH,39.219475,-84.518652,Cincinnati,Cincinnati,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,0.99560043
62,CMG-1025,5.0,6.5,7,62,OH,39.128127,-84.519368,Cincinnati,Cincinnati,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,0.99560043
375,CMG-1025,5.3,6.9,7,375,OH,39.35327,-84.361763,Cincinnati,Cincinnati,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,0.99560043
3708,CMG-1025,4.9,6.35,7,3708,KY,38.983726,-84.399519,Cincinnati,Cincinnati,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,0.99560043
1171,CMG-1025,5.3,6.9,7,1171,OH,39.865701,-84.13854,Dayton,Dayton,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,0.99560043
1366,CMG-1025,5.2,6.75,7,1366,OH,39.684779,-84.168211,Dayton,Dayton,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,0.99560043
3719,CMG-1025,5.4,7.0,7,3719,TN,35.063086,-85.309764,Atlanta,Atlanta,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.136143801
4688,CMG-1025,5.4,7.0,7,4688,GA,34.94081,-85.21697,Atlanta,Atlanta,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.136143801
4381,CMG-1025,5.3,6.9,7,4381,OH,39.89532,-83.811094,Dayton,Dayton,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,0.99560043
4146,CMG-1025,5.4,7.0,7,4146,TN,35.211303,-84.863588,Atlanta,Atlanta,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.136143801
1648,CMG-1025,5.2,6.75,7,1648,MI,42.497849,-83.28418,Detroit,Detroit,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.093556754
3858,CMG-1025,5.6,7.3,7,3858,FL,30.426197,-86.640595,Mobile,Mobile,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,0.790897704
2173,CMG-1025,5.2,6.75,7,2173,MI,42.533882,-83.105992,Detroit,Detroit,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.093556754
2265,CMG-1025,5.6,7.3,7,2265,FL,30.390646,-86.424125,Mobile,Mobile,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,0.790897704
555,CMG-1025,5.3,6.9,7,555,OH,39.989194,-83.152182,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
1530,CMG-1025,5.2,6.75,7,1530,OH,40.268145,-83.071025,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
538,CMG-1025,5.2,6.75,7,538,OH,39.919867,-83.126363,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
76,CMG-1025,5.2,6.75,7,76,OH,40.102112,-83.090516,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
1398,CMG-1025,5.2,6.75,7,1398,OH,40.062661,-83.041207,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
639,CMG-1025,5.3,6.9,7,639,OH,39.878272,-83.042323,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
256,CMG-1025,5.4,7.0,7,256,OH,40.143923,-82.989408,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
1690,CMG-1025,5.2,6.75,7,1690,OH,40.059775,-82.968979,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
1553,CMG-1025,5.3,6.9,7,1553,OH,39.974223,-82.898717,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
3501,CMG-1025,5.3,6.9,7,3501,GA,33.856339,-84.599753,Atlanta,Atlanta,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.136143801
4127,CMG-1025,5.3,6.9,7,4127,OH,41.26842,-82.609269,Detroit,Detroit,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.093556754
1713,CMG-1025,5.3,6.9,7,1713,OH,39.854858,-82.825092,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
391,CMG-1025,5.3,6.9,7,391,GA,33.848164,-84.374189,Atlanta,Atlanta,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.136143801
2215,CMG-1025,5.4,7.0,7,2215,GA,33.846674,-84.361939,Atlanta,Atlanta,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.136143801
2713,CMG-1025,5.4,7.0,7,2713,GA,33.884534,-84.31582,Atlanta,Atlanta,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.136143801
485,CMG-1025,5.4,7.0,7,485,GA,33.814719,-84.310156,Atlanta,Atlanta,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.136143801
1397,CMG-1025,5.3,6.9,7,1397,OH,40.083489,-82.427203,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
1507,CMG-1025,5.6,7.3,7,1507,OH,41.416945,-82.208387,Detroit,Detroit,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.093556754
2914,CMG-1025,5.3,6.9,7,2914,GA,34.021459,-84.120335,Atlanta,Atlanta,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.136143801
3590,CMG-1025,5.4,7.0,7,3590,GA,34.05428,-83.993618,Atlanta,Atlanta,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.136143801
3469,CMG-1025,5.6,7.3,7,3469,GA,33.846189,-83.908273,Atlanta,Atlanta,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.136143801
723,CMG-1025,4.9,6.35,7,723,OH,41.461396,-81.852967,Detroit,Detroit,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.093556754
807,CMG-1025,5.3,6.9,7,807,OH,41.15056,-81.863833,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
3144,CMG-1025,5.2,6.75,7,3144,OH,41.136067,-81.797716,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
1053,CMG-1025,4.8,6.25,7,1053,OH,39.327956,-82.101542,Columbus,Columbus,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.075108141
2244,CMG-1025,5.0,6.5,7,2244,OH,41.072904,-81.513441,Pittsburgh,Pittsburgh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.353902891
4077,CMG-1025,5.3,6.9,7,4077,OH,41.163344,-81.477624,Pittsburgh,Pittsburgh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.353902891
2872,CMG-1025,5.4,7.0,7,2872,OH,40.795738,-81.527338,Pittsburgh,Pittsburgh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.353902891
3821,CMG-1025,5.2,6.75,7,3821,OH,41.659042,-81.376966,Detroit,Detroit,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.093556754
1065,CMG-1025,5.3,6.9,7,1065,OH,41.676628,-81.310013,Detroit,Detroit,0.6319444444444444,1.926374281819067,1.1836145681635415,2.23125,1.0604166666666668,1.093556754
1115,CMG-1025,5.3,6.9,7,1115,OH,41.251016,-81.363459,Pittsburgh,Pittsburgh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.353902891
4287,CMG-1025,5.3,6.9,7,4287,TN,36.591393,-82.260262,Charlotte,Charlotte,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.219019977
3738,CMG-1025,5.3,6.9,7,3738,NC,35.346185,-82.434631,Charlotte,Charlotte,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.219019977
2383,CMG-1025,5.3,6.9,7,2383,OH,40.071796,-80.866701,Pittsburgh,Pittsburgh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.353902891
4101,CMG-1025,5.3,6.9,7,4101,SC,34.77789,-82.309843,Charlotte,Charlotte,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.219019977
968,CMG-1025,5.3,6.9,7,968,OH,41.023823,-80.643508,Pittsburgh,Pittsburgh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.353902891
3161,CMG-1025,5.0,6.5,7,3161,PA,40.686569,-80.09071,Pittsburgh,Pittsburgh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.353902891
1803,CMG-1025,5.3,6.9,7,1803,PA,40.391647,-80.059893,Pittsburgh,Pittsburgh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.353902891
3343,CMG-1025,5.3,6.9,7,3343,PA,40.602023,-79.94546,Pittsburgh,Pittsburgh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.353902891
863,CMG-1025,4.9,6.35,7,863,PA,40.441028,-79.957968,Pittsburgh,Pittsburgh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.353902891
3932,CMG-1025,5.9,7.15,7,3932,ON,43.765935,-79.412398,"Toronto, Ont","Toronto, Ont",0.6319444444444444,1.46,1.1834285714285715,1.09475,0.6083333333333333,1.117610902
4646,CMG-1025,5.4,7.0,7,4646,PA,40.567247,-79.800689,Pittsburgh,Pittsburgh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.353902891
1354,CMG-1025,5.2,6.75,7,1354,VA,37.230658,-80.415137,Roanoke,Roanoke,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,0.872045072
1874,CMG-1025,5.3,6.9,7,1874,NC,35.31327,-80.743226,Charlotte,Charlotte,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.219019977
1777,CMG-1025,5.6,7.3,7,1777,NY,42.98015,-78.86915,"Toronto, Ont","Toronto, Ont",0.6319444444444444,1.46,1.1834285714285715,1.09475,0.6083333333333333,1.117610902
1602,CMG-1025,5.3,6.9,7,1602,VA,37.255675,-79.955019,Roanoke,Roanoke,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,0.872045072
1475,CMG-1025,5.3,6.9,7,1475,NY,42.985652,-78.69753,Rochester,Rochester,0.7715277777777778,1.46,1.1834285714285715,1.09475,0.6083333333333333,1.117610902
4208,CMG-1025,5.2,6.75,7,4208,NC,35.92581,-79.986307,Greensboro,Greensboro,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.137700604
2229,CMG-1025,5.3,6.9,7,2229,GA,32.0053,-81.11393,Jacksonville,Jacksonville,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.201992502
2994,CMG-1025,5.6,7.3,7,2994,FL,28.534012,-82.50673,Tampa,Tampa,0.49444444444444446,2.0535105657805044,1.4710884353741496,1.0453124999999999,0.74,1.052229719
3357,CMG-1025,5.2,6.75,7,3357,PA,40.808544,-77.903763,Harrisburg,Harrisburg,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.230301447
2801,CMG-1025,5.3,6.9,7,2801,FL,27.916774,-82.731462,Tampa,Tampa,0.49444444444444446,2.0535105657805044,1.4710884353741496,1.0453124999999999,0.74,1.052229719
2644,CMG-1025,5.6,7.3,7,2644,FL,30.141352,-81.546654,Jacksonville,Jacksonville,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.201992502
809,CMG-1025,4.9,6.35,7,809,NC,35.911412,-79.059583,Raleigh,Raleigh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.137700604
828,CMG-1025,5.0,6.5,7,828,FL,28.054873,-82.429836,Tampa,Tampa,0.49444444444444446,2.0535105657805044,1.4710884353741496,1.0453124999999999,0.74,1.052229719
1780,CMG-1025,5.3,6.9,7,1780,SC,32.936908,-80.0389,Charlotte,Charlotte,0.37638888888888883,2.9004163014899214,1.243622448979592,1.54375,0.56,1.219019977
975,CMG-1025,5.6,7.3,7,975,FL,27.463178,-82.578336,Tampa,Tampa,0.49444444444444446,2.0535105657805044,1.4710884353741496,1.0453124999999999,0.74,1.052229719
2485,CMG-1025,5.4,7.0,7,2485,NC,35.760404,-78.740893,Raleigh,Raleigh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.137700604
3934,CMG-1025,5.4,7.0,7,3934,FL,27.938434,-82.257814,Tampa,Tampa,0.49444444444444446,2.0535105657805044,1.4710884353741496,1.0453124999999999,0.74,1.052229719
2066,CMG-1025,5.2,6.75,7,2066,NC,35.901908,-78.654884,Raleigh,Raleigh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.137700604
2386,CMG-1025,5.4,7.0,7,2386,NC,35.868126,-78.583484,Raleigh,Raleigh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.137700604
1539,CMG-1025,5.7,7.4,7,1539,VA,39.113193,-77.536941,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
4246,CMG-1025,5.7,7.4,7,4246,FL,28.59139,-81.72255,Orlando,Orlando,0.49444444444444446,2.0535105657805044,1.4710884353741496,1.0453124999999999,0.74,1.144588521
1249,CMG-1025,5.8,7.55,7,1249,VA,38.791386,-77.606985,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
2788,CMG-1025,5.3,6.9,7,2788,MD,39.416203,-77.43779,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
2448,CMG-1025,5.3,6.9,7,2448,FL,28.095807,-81.974674,Tampa,Tampa,0.49444444444444446,2.0535105657805044,1.4710884353741496,1.0453124999999999,0.74,1.052229719
2456,CMG-1025,5.8,7.55,7,2456,VA,39.067771,-77.485246,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
2723,CMG-1025,5.9,7.65,7,2723,VA,38.732744,-77.54755,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
1140,CMG-1025,5.7,7.4,7,1140,VA,38.828222,-77.438218,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
1234,CMG-1025,5.7,7.4,7,1234,VA,38.857243,-77.394431,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
2781,CMG-1025,5.5,7.15,7,2781,MD,39.203586,-77.247937,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
3471,CMG-1025,5.4,7.0,7,3471,FL,28.34644,-81.611278,Orlando,Orlando,0.49444444444444446,2.0535105657805044,1.4710884353741496,1.0453124999999999,0.74,1.144588521
1109,CMG-1025,5.7,7.4,7,1109,VA,38.231852,-77.502378,Richmond,Richmond,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,0.974308282
2001,CMG-1025,5.7,7.4,7,2001,VA,38.881167,-77.30187,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
2331,CMG-1025,5.7,7.4,7,2331,MD,39.116712,-77.198399,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
2875,CMG-1025,5.5,7.15,7,2875,VA,38.632058,-77.274651,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
1904,CMG-1025,5.5,7.15,7,1904,NY,43.184315,-76.247218,Syracuse,Syracuse,0.7715277777777778,1.46,1.1834285714285715,1.09475,0.6083333333333333,1.137077723
1515,CMG-1025,5.7,7.4,7,1515,MD,39.562066,-76.971595,Baltimore,Baltimore,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
4060,CMG-1025,5.4,7.0,7,4060,VA,37.75776,-77.470318,Richmond,Richmond,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,0.974308282
2422,CMG-1025,5.7,7.4,7,2422,VA,38.774467,-77.173375,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
44,CMG-1025,5.4,7.0,7,44,MD,38.985654,-77.096138,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
1484,CMG-1025,5.6,7.3,7,1484,DC,38.920921,-77.072149,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
194,CMG-1025,5.7,7.4,7,194,VA,38.89534,-77.07053,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
1191,CMG-1025,5.3,6.9,7,1191,VA,37.549415,-77.449898,Richmond,Richmond,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,0.974308282
710,CMG-1025,5.8,7.55,7,710,VA,38.77063,-77.082208,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
3910,CMG-1025,5.6,7.3,7,3910,DC,38.907536,-77.042711,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
1562,CMG-1025,5.3,6.9,7,1562,NY,43.04172,-76.13587,Syracuse,Syracuse,0.7715277777777778,1.46,1.1834285714285715,1.09475,0.6083333333333333,1.137077723
821,CMG-1025,5.3,6.9,7,821,FL,28.553564,-81.206557,Orlando,Orlando,0.49444444444444446,2.0535105657805044,1.4710884353741496,1.0453124999999999,0.74,1.144588521
245,CMG-1025,5.8,7.55,7,245,VA,38.805109,-77.045909,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
2747,CMG-1025,5.6,7.3,7,2747,MD,39.149709,-76.909905,Baltimore,Baltimore,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
3541,CMG-1025,5.6,7.3,7,3541,MD,39.448267,-76.81519,Baltimore,Baltimore,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
2351,CMG-1025,5.3,6.9,7,2351,SC,33.842102,-78.661156,Raleigh,Raleigh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.137700604
438,CMG-1025,5.6,7.3,7,438,MD,38.998603,-76.912146,Washington,Washington,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.332145052
4100,CMG-1025,5.3,6.9,7,4100,NC,35.970033,-77.809089,Raleigh,Raleigh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.137700604
3864,CMG-1025,5.6,7.3,7,3864,PA,40.033157,-76.229693,Harrisburg,Harrisburg,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.230301447
2698,CMG-1025,5.6,7.3,7,2698,FL,26.608354,-81.810544,Tampa,Tampa,0.49444444444444446,2.0535105657805044,1.4710884353741496,1.0453124999999999,0.74,1.052229719
1546,CMG-1025,5.3,6.9,7,1546,PA,40.357379,-75.983429,Harrisburg,Harrisburg,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.230301447
1959,CMG-1025,5.4,7.0,7,1959,NC,34.213665,-77.901899,Raleigh,Raleigh,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,1.137700604
1540,CMG-1025,5.4,7.0,7,1540,DE,39.683617,-75.747669,Philadelphia,Philadelphia,0.6152777777777777,1.306403374233129,1.0384778911564625,1.9562500000000003,0.7175,1.206315217
1248,CMG-1025,5.4,7.0,7,1248,VA,37.112656,-76.495607,Richmond,Richmond,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,0.974308282
4261,CMG-1025,5.3,6.9,7,4261,DE,39.628947,-75.66606,Philadelphia,Philadelphia,0.6152777777777777,1.306403374233129,1.0384778911564625,1.9562500000000003,0.7175,1.206315217
2497,CMG-1025,5.6,7.3,7,2497,DE,39.678692,-75.651317,Philadelphia,Philadelphia,0.6152777777777777,1.306403374233129,1.0384778911564625,1.9562500000000003,0.7175,1.206315217
1447,CMG-1025,5.5,7.15,7,1447,DE,39.186768,-75.536549,Philadelphia,Philadelphia,0.6152777777777777,1.306403374233129,1.0384778911564625,1.9562500000000003,0.7175,1.206315217
1862,CMG-1025,5.3,6.9,7,1862,PA,39.966892,-75.301307,Philadelphia,Philadelphia,0.6152777777777777,1.306403374233129,1.0384778911564625,1.9562500000000003,0.7175,1.206315217
3361,CMG-1025,5.4,7.0,7,3361,VA,36.766122,-76.249706,Richmond,Richmond,0.4333333333333333,1.9561370995228355,1.368278060105936,1.475,0.7479166666666667,0.974308282
3810,CMG-1025,5.3,6.9,7,3810,PA,40.223789,-75.139374,Philadelphia,Philadelphia,0.6152777777777777,1.306403374233129,1.0384778911564625,1.9562500000000003,0.7175,1.206315217
1480,CMG-1025,5.4,7.0,7,1480,PA,39.949496,-75.166664,Philadelphia,Philadelphia,0.6152777777777777,1.306403374233129,1.0384778911564625,1.9562500000000003,0.7175,1.206315217
